participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,Gold_MSI_index
2722,2.3634154999163,1,17,non_critical,39,expected_syntactic,in_key,77
2722,3.3503637998364866,1,14,non_critical,39,expected_syntactic,in_key,77
2722,6.118148399982601,1,21,non_critical,39,expected_syntactic,in_key,77
2722,1.9648943999782205,1,15,non_critical,39,expected_syntactic,in_key,77
2722,5.429231700021774,1,11,pre_critical,39,expected_syntactic,in_key,77
2722,8.402911799959838,1,7,critical,39,expected_syntactic,in_key,77
2722,1.298727500019595,1,4,post_critical,39,expected_syntactic,in_key,77
2722,1.4919926000293344,1,16,non_critical,39,expected_syntactic,in_key,77
2722,0.9348949999548495,1,11,non_critical,39,expected_syntactic,in_key,77
2722,2.341063399799168,1,3,non_critical,22,filler,in_key,77
2722,2.97567979991436,1,15,non_critical,22,filler,in_key,77
2722,1.5026597999967635,1,10,non_critical,22,filler,in_key,77
2722,0.8432425002101809,1,7,non_critical,22,filler,in_key,77
2722,4.554671300109476,1,19,non_critical,22,filler,in_key,77
2722,5.464917600154877,1,14,non_critical,22,filler,in_key,77
2722,1.3306606002151966,1,7,non_critical,22,filler,in_key,77
2722,1.1289423000998795,1,15,non_critical,22,filler,in_key,77
2722,1.345141900004819,0,5,non_critical,16,filler,in_key,77
2722,1.0131520999129862,0,13,non_critical,16,filler,in_key,77
2722,1.0309921998996288,0,10,non_critical,16,filler,in_key,77
2722,1.892445300007239,0,11,non_critical,16,filler,in_key,77
2722,0.8117257999256253,0,14,non_critical,16,filler,in_key,77
2722,1.3627484000753611,0,10,non_critical,16,filler,in_key,77
2722,2.068607000168413,1,13,non_critical,11,filler,in_key,77
2722,0.6552524000871927,1,7,non_critical,11,filler,in_key,77
2722,0.8233322999440134,1,8,non_critical,11,filler,in_key,77
2722,0.8081473000347614,1,14,non_critical,11,filler,in_key,77
2722,1.8099412999581546,1,5,non_critical,11,filler,in_key,77
2722,0.7584325999487191,1,7,non_critical,11,filler,in_key,77
2722,1.1513470001518726,1,4,non_critical,28,expected_semantic,in_key,77
2722,0.9121576999314129,1,9,non_critical,28,expected_semantic,in_key,77
2722,2.0987059001345187,1,13,non_critical,28,expected_semantic,in_key,77
2722,1.4575926000252366,1,14,non_critical,28,expected_semantic,in_key,77
2722,1.903082099976018,1,14,pre_critical,28,expected_semantic,in_key,77
2722,1.1318787999916822,1,7,critical,28,expected_semantic,in_key,77
2722,0.6541941999457777,1,5,post_critical,28,expected_semantic,in_key,77
2722,1.641439599916339,1,13,non_critical,28,expected_semantic,in_key,77
2722,1.0347484999801964,1,9,non_critical,28,expected_semantic,in_key,77
2722,0.8627929000649601,1,9,non_critical,14,filler,in_key,77
2722,0.6992320001590997,1,9,non_critical,14,filler,in_key,77
2722,1.712820200016722,1,16,non_critical,14,filler,in_key,77
2722,1.4483173999469727,1,8,non_critical,14,filler,in_key,77
2722,0.7323781000450253,1,11,non_critical,14,filler,in_key,77
2722,1.8322721000295132,1,18,non_critical,14,filler,in_key,77
2722,1.127929399954155,1,12,non_critical,19,filler,in_key,77
2722,0.6749289999715984,1,5,non_critical,19,filler,in_key,77
2722,0.985572500154376,1,9,non_critical,19,filler,in_key,77
2722,0.6877456000074744,1,6,non_critical,19,filler,in_key,77
2722,2.8291585000697523,1,10,non_critical,19,filler,in_key,77
2722,0.6501616002060473,1,5,non_critical,19,filler,in_key,77
2722,3.7156237000599504,1,17,non_critical,19,filler,in_key,77
2722,1.067128400085494,1,21,non_critical,13,filler,in_key,77
2722,2.172763500129804,1,13,non_critical,13,filler,in_key,77
2722,1.5622763000428677,1,10,non_critical,13,filler,in_key,77
2722,3.356849600095302,1,7,non_critical,13,filler,in_key,77
2722,1.3795526998583227,1,17,non_critical,13,filler,in_key,77
2722,1.0595835999120027,1,12,non_critical,13,filler,in_key,77
