participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,music_experience
53968,5.196371699988958,1,12,post_critical,19,filler,in_key,4
53968,1.596951600004104,1,5,non_critical,19,filler,in_key,4
53968,0.9842433000012534,1,9,non_critical,19,filler,in_key,4
53968,1.5723886999912793,1,6,non_critical,19,filler,in_key,4
53968,0.8801466000004439,1,10,non_critical,19,filler,in_key,4
53968,1.585608699999284,1,5,non_critical,19,filler,in_key,4
53968,1.1613532999908784,1,17,non_critical,19,filler,in_key,4
53968,2.0990546000102768,1,6,non_critical,41,expected_syntactic,in_key,4
53968,2.275253200001316,1,12,non_critical,41,expected_syntactic,in_key,4
53968,2.166827099994407,1,14,non_critical,41,expected_syntactic,in_key,4
53968,3.4469704999937676,1,14,non_critical,41,expected_syntactic,in_key,4
53968,1.5467694000108168,1,15,pre_critical,41,expected_syntactic,in_key,4
53968,1.1472158999968087,1,5,critical,41,expected_syntactic,in_key,4
53968,4.467499999998836,1,8,post_critical,41,expected_syntactic,in_key,4
53968,0.8964586000074632,1,11,non_critical,41,expected_syntactic,in_key,4
53968,0.6345021000015549,1,13,non_critical,41,expected_syntactic,in_key,4
53968,1.541277700001956,1,14,non_critical,46,unexpected_syntactic,in_key,4
53968,1.7860323000058997,1,15,non_critical,46,unexpected_syntactic,in_key,4
53968,0.8335739999893121,1,10,non_critical,46,unexpected_syntactic,in_key,4
53968,0.7590620999981184,1,16,non_critical,46,unexpected_syntactic,in_key,4
53968,1.4836023999960162,1,10,non_critical,46,unexpected_syntactic,in_key,4
53968,1.0125173999986146,1,11,pre_critical,46,unexpected_syntactic,in_key,4
53968,0.9376991000026464,1,7,critical,46,unexpected_syntactic,in_key,4
53968,0.8867861999897286,1,5,post_critical,46,unexpected_syntactic,in_key,4
53968,1.0870935000129975,1,10,non_critical,46,unexpected_syntactic,in_key,4
53968,0.8200893000030192,1,16,non_critical,46,unexpected_syntactic,in_key,4
53968,1.1538384000014048,1,6,post_critical,24,filler,in_key,4
53968,0.798100500003784,1,11,non_critical,24,filler,in_key,4
53968,2.861880900003598,1,15,non_critical,24,filler,in_key,4
53968,1.0295599000091897,1,10,non_critical,24,filler,in_key,4
53968,0.6244957000017166,1,6,non_critical,24,filler,in_key,4
53968,0.9803800999943633,1,10,non_critical,24,filler,in_key,4
53968,0.9184967000037432,1,9,non_critical,24,filler,in_key,4
53968,0.7098728999990271,1,11,non_critical,24,filler,in_key,4
53968,2.160479199999827,1,4,non_critical,33,expected_semantic,in_key,4
53968,2.457986500012339,1,13,non_critical,33,expected_semantic,in_key,4
53968,1.249248499996611,1,9,non_critical,33,expected_semantic,in_key,4
53968,1.649097300003632,1,18,non_critical,33,expected_semantic,in_key,4
53968,1.1952645999990636,1,12,non_critical,33,expected_semantic,in_key,4
53968,0.9773520000017015,1,8,pre_critical,33,expected_semantic,in_key,4
53968,2.313467699990724,1,5,critical,33,expected_semantic,in_key,4
53968,0.7336139999970328,1,10,post_critical,33,expected_semantic,in_key,4
53968,0.6387067000032403,1,6,non_critical,33,expected_semantic,in_key,4
53968,0.6580536999972537,1,9,non_critical,33,expected_semantic,in_key,4
53968,2.1600191999896197,1,3,post_critical,6,filler,in_key,4
53968,1.0524904999911087,1,12,non_critical,6,filler,in_key,4
53968,1.0214205000083894,1,11,non_critical,6,filler,in_key,4
53968,2.0927531000052113,1,13,non_critical,6,filler,in_key,4
53968,0.6501998000021558,1,10,non_critical,6,filler,in_key,4
53968,1.2033901999966474,1,9,non_critical,6,filler,in_key,4
53968,1.6745891000027768,1,14,non_critical,38,expected_syntactic,in_key,4
53968,0.5969126999989385,1,9,non_critical,38,expected_syntactic,in_key,4
53968,1.204041999997571,1,15,non_critical,38,expected_syntactic,in_key,4
53968,1.2894023999979254,1,16,non_critical,38,expected_syntactic,in_key,4
53968,1.1084237000031862,1,16,pre_critical,38,expected_syntactic,in_key,4
53968,1.0327162999892607,1,5,critical,38,expected_syntactic,in_key,4
53968,0.8225556000106735,1,7,post_critical,38,expected_syntactic,in_key,4
53968,0.5959815999958664,1,9,non_critical,38,expected_syntactic,in_key,4
53968,0.727667899991502,1,12,non_critical,38,expected_syntactic,in_key,4
53968,1.3130538999976125,1,13,post_critical,11,filler,in_key,4
53968,0.47178680000070017,1,7,non_critical,11,filler,in_key,4
53968,0.5322910999966552,1,8,non_critical,11,filler,in_key,4
53968,1.3248365000035847,1,14,non_critical,11,filler,in_key,4
53968,0.5301086999970721,1,5,non_critical,11,filler,in_key,4
53968,0.5646250999998301,1,7,non_critical,11,filler,in_key,4
53968,0.7692448000016157,1,3,post_critical,8,filler,in_key,4
53968,0.8847383999964222,1,14,non_critical,8,filler,in_key,4
53968,0.7118886999960523,1,11,non_critical,8,filler,in_key,4
53968,0.7237131000001682,1,13,non_critical,8,filler,in_key,4
53968,0.7085991000058129,1,10,non_critical,8,filler,in_key,4
53968,0.835909499990521,1,7,non_critical,8,filler,in_key,4
53968,0.5203454000002239,0,4,non_critical,34,expected_semantic,in_key,4
53968,1.2986615999980131,0,16,non_critical,34,expected_semantic,in_key,4
53968,0.7673637999978382,0,8,non_critical,34,expected_semantic,in_key,4
53968,0.6223734000086552,0,10,non_critical,34,expected_semantic,in_key,4
53968,0.947442200005753,0,15,non_critical,34,expected_semantic,in_key,4
53968,0.67536769999424,0,8,pre_critical,34,expected_semantic,in_key,4
53968,0.6770137999992585,0,8,critical,34,expected_semantic,in_key,4
53968,0.6680666000029305,0,9,post_critical,34,expected_semantic,in_key,4
53968,0.7103511000022991,0,5,non_critical,34,expected_semantic,in_key,4
53968,0.7837257999926805,0,15,non_critical,34,expected_semantic,in_key,4
53968,0.4792122000071686,1,4,non_critical,31,expected_semantic,in_key,4
53968,0.5733998000068823,1,9,non_critical,31,expected_semantic,in_key,4
53968,0.6824811999977101,1,9,non_critical,31,expected_semantic,in_key,4
53968,0.8537297000002582,1,17,non_critical,31,expected_semantic,in_key,4
53968,0.6183904000063194,1,13,pre_critical,31,expected_semantic,in_key,4
53968,0.6912842999881832,1,14,critical,31,expected_semantic,in_key,4
53968,0.6169433000031859,1,6,post_critical,31,expected_semantic,in_key,4
53968,0.5708325000014156,1,5,non_critical,31,expected_semantic,in_key,4
53968,0.6767931999929715,1,7,non_critical,31,expected_semantic,in_key,4
53968,0.5898223999975016,1,8,non_critical,31,expected_semantic,in_key,4
53968,0.5274831999995513,1,6,non_critical,31,expected_semantic,in_key,4
53968,0.5262685999914538,1,7,non_critical,43,unexpected_syntactic,in_key,4
53968,1.2088925999996718,1,14,non_critical,43,unexpected_syntactic,in_key,4
53968,0.4104598999983864,1,13,non_critical,43,unexpected_syntactic,in_key,4
53968,0.4385067999974126,1,8,non_critical,43,unexpected_syntactic,in_key,4
53968,0.4994639000069583,1,14,pre_critical,43,unexpected_syntactic,in_key,4
53968,0.4653841000108514,1,5,critical,43,unexpected_syntactic,in_key,4
53968,0.6497884999989765,1,13,post_critical,43,unexpected_syntactic,in_key,4
53968,0.4287494999880437,1,4,non_critical,43,unexpected_syntactic,in_key,4
53968,0.49645130000135396,1,8,non_critical,43,unexpected_syntactic,in_key,4
53968,0.4672590999980457,1,16,non_critical,43,unexpected_syntactic,in_key,4
53968,0.42018889999599196,1,11,non_critical,43,unexpected_syntactic,in_key,4
53968,0.3245139000064228,1,4,non_critical,25,unexpected_semantic,in_key,4
53968,0.3328501000069082,1,8,non_critical,25,unexpected_semantic,in_key,4
53968,0.38334230000327807,1,10,non_critical,25,unexpected_semantic,in_key,4
53968,0.9012385000096401,1,10,non_critical,25,unexpected_semantic,in_key,4
53968,0.5503376000124263,1,11,pre_critical,25,unexpected_semantic,in_key,4
53968,0.4945241000095848,1,10,critical,25,unexpected_semantic,in_key,4
53968,0.5817433000047458,1,6,post_critical,25,unexpected_semantic,in_key,4
53968,0.5192561000003479,1,6,non_critical,25,unexpected_semantic,in_key,4
53968,0.7078607000003103,1,9,non_critical,25,unexpected_semantic,in_key,4
53968,0.47866870000143535,1,21,post_critical,13,filler,in_key,4
53968,0.4182962999911979,1,13,non_critical,13,filler,in_key,4
53968,0.6040114999923389,1,10,non_critical,13,filler,in_key,4
53968,0.6281228000007104,1,7,non_critical,13,filler,in_key,4
53968,0.5412819999910425,1,17,non_critical,13,filler,in_key,4
53968,1.3002076000120724,1,12,non_critical,13,filler,in_key,4
53968,0.45958349999273196,1,6,post_critical,15,filler,in_key,4
53968,0.4374740999919595,1,10,non_critical,15,filler,in_key,4
53968,0.39824399999633897,1,12,non_critical,15,filler,in_key,4
53968,0.42304320000403095,1,12,non_critical,15,filler,in_key,4
53968,0.5570328000030713,1,7,non_critical,15,filler,in_key,4
53968,0.48678139998810366,1,19,non_critical,15,filler,in_key,4
53968,0.3952570999972522,1,7,non_critical,47,unexpected_syntactic,in_key,4
53968,0.383931999997003,1,16,non_critical,47,unexpected_syntactic,in_key,4
53968,0.3502474999986589,1,15,non_critical,47,unexpected_syntactic,in_key,4
53968,0.4778823999949964,1,10,non_critical,47,unexpected_syntactic,in_key,4
53968,0.4049263000051724,1,9,non_critical,47,unexpected_syntactic,in_key,4
53968,0.3688313000020571,1,13,pre_critical,47,unexpected_syntactic,in_key,4
53968,0.493123199994443,1,7,critical,47,unexpected_syntactic,in_key,4
53968,0.3869585000065854,1,8,post_critical,47,unexpected_syntactic,in_key,4
53968,0.4125037999911001,1,12,non_critical,47,unexpected_syntactic,in_key,4
53968,0.4191500000015367,1,9,non_critical,47,unexpected_syntactic,in_key,4
53968,0.4566017000033753,1,15,non_critical,47,unexpected_syntactic,in_key,4
53968,0.35708400000294205,1,7,post_critical,1,filler,in_key,4
53968,0.45301710000785533,1,11,non_critical,1,filler,in_key,4
53968,0.41236090000893455,1,21,non_critical,1,filler,in_key,4
53968,0.41784690000349656,1,7,non_critical,1,filler,in_key,4
53968,0.44938469999760855,1,11,non_critical,1,filler,in_key,4
53968,0.37223970000923146,0,4,non_critical,28,unexpected_semantic,in_key,4
53968,0.4464173999876948,0,9,non_critical,28,unexpected_semantic,in_key,4
53968,0.44450690000667237,0,13,non_critical,28,unexpected_semantic,in_key,4
53968,0.4686296999861952,0,9,non_critical,28,unexpected_semantic,in_key,4
53968,0.5220250999991549,0,14,pre_critical,28,unexpected_semantic,in_key,4
53968,0.5025816999987001,0,7,critical,28,unexpected_semantic,in_key,4
53968,0.48357799999939743,0,5,post_critical,28,unexpected_semantic,in_key,4
53968,0.49677779999910854,0,13,non_critical,28,unexpected_semantic,in_key,4
53968,0.47574969999550376,0,9,non_critical,28,unexpected_semantic,in_key,4
53968,4.819882199997664,1,4,non_critical,35,expected_semantic,in_key,4
53968,0.4821113000070909,1,9,non_critical,35,expected_semantic,in_key,4
53968,0.6351221999939298,1,9,non_critical,35,expected_semantic,in_key,4
53968,0.5685048000013921,1,6,non_critical,35,expected_semantic,in_key,4
53968,0.6140044999920065,1,16,non_critical,35,expected_semantic,in_key,4
53968,0.506414199990104,1,13,pre_critical,35,expected_semantic,in_key,4
53968,0.5270000000018626,1,8,critical,35,expected_semantic,in_key,4
53968,0.5591063000028953,1,4,post_critical,35,expected_semantic,in_key,4
53968,0.4498349000059534,1,14,non_critical,35,expected_semantic,in_key,4
53968,0.5252864999929443,1,8,non_critical,35,expected_semantic,in_key,4
53968,0.6675159000005806,1,3,non_critical,35,expected_semantic,in_key,4
53968,0.437579099991126,1,7,non_critical,23,filler_out_of_key,out_of_key,4
53968,0.3713897999987239,1,20,non_critical,23,filler_out_of_key,out_of_key,4
53968,0.3639087999908952,1,15,non_critical,23,filler_out_of_key,out_of_key,4
53968,0.4570551999931922,1,15,non_critical,23,filler_out_of_key,out_of_key,4
53968,0.44933550000132527,1,5,pre_critical,23,filler_out_of_key,out_of_key,4
53968,0.3467233999981545,1,8,critical,23,filler_out_of_key,out_of_key,4
53968,0.34484099999826867,1,13,post_critical,23,filler_out_of_key,out_of_key,4
53968,0.3149018999974942,1,10,non_critical,23,filler_out_of_key,out_of_key,4
53968,0.3714110000000801,1,11,post_critical,5,filler,in_key,4
53968,0.41408689999661874,1,5,non_critical,5,filler,in_key,4
53968,0.3746702000062214,1,11,non_critical,5,filler,in_key,4
53968,0.38046299999405164,1,7,non_critical,5,filler,in_key,4
53968,0.3552460999926552,1,10,non_critical,5,filler,in_key,4
53968,0.37018369999714196,1,9,non_critical,5,filler,in_key,4
53968,0.3636433999927249,1,8,non_critical,10,filler_out_of_key,out_of_key,4
53968,0.2801333999959752,1,5,non_critical,10,filler_out_of_key,out_of_key,4
53968,0.2925766999978805,1,12,pre_critical,10,filler_out_of_key,out_of_key,4
53968,0.3342534999974305,1,8,critical,10,filler_out_of_key,out_of_key,4
53968,0.2806720999942627,1,21,post_critical,10,filler_out_of_key,out_of_key,4
53968,0.29351150000002235,1,17,non_critical,10,filler_out_of_key,out_of_key,4
53968,0.3554588000115473,1,21,post_critical,12,filler,in_key,4
53968,0.2836897999950452,1,11,non_critical,12,filler,in_key,4
53968,0.3328394999989541,1,7,non_critical,12,filler,in_key,4
53968,0.2786204000003636,1,5,non_critical,12,filler,in_key,4
53968,0.2894098999968264,1,8,non_critical,12,filler,in_key,4
53968,0.2874643999966793,1,13,non_critical,12,filler,in_key,4
53968,0.32153159999870695,0,4,non_critical,30,unexpected_semantic,in_key,4
53968,0.5380991999991238,0,9,non_critical,30,unexpected_semantic,in_key,4
53968,0.27808449999429286,0,9,non_critical,30,unexpected_semantic,in_key,4
53968,0.3191992000065511,0,10,non_critical,30,unexpected_semantic,in_key,4
53968,0.374421300002723,0,17,pre_critical,30,unexpected_semantic,in_key,4
53968,0.3481039000034798,0,5,critical,30,unexpected_semantic,in_key,4
53968,0.37645799999882,0,7,post_critical,30,unexpected_semantic,in_key,4
53968,0.36646859999746084,0,5,non_critical,30,unexpected_semantic,in_key,4
53968,1.150755599999684,0,6,non_critical,30,unexpected_semantic,in_key,4
53968,0.4651373000087915,1,6,post_critical,7,filler,in_key,4
53968,0.40084319999732543,1,11,non_critical,7,filler,in_key,4
53968,0.43039629999839235,1,9,non_critical,7,filler,in_key,4
53968,0.4662301999924239,1,17,non_critical,7,filler,in_key,4
53968,0.39383790000283625,1,14,non_critical,7,filler,in_key,4
53968,0.44876050000311807,1,9,non_critical,7,filler,in_key,4
53968,0.2986375000036787,1,9,non_critical,37,expected_syntactic,in_key,4
53968,0.3431951999955345,1,10,non_critical,37,expected_syntactic,in_key,4
53968,0.5189028000022518,1,15,non_critical,37,expected_syntactic,in_key,4
53968,0.4481861999956891,1,17,non_critical,37,expected_syntactic,in_key,4
53968,0.28980260000389535,1,12,pre_critical,37,expected_syntactic,in_key,4
53968,0.3409953000082169,1,7,critical,37,expected_syntactic,in_key,4
53968,0.33277999999700114,1,9,post_critical,37,expected_syntactic,in_key,4
53968,0.32324050000170246,1,7,non_critical,37,expected_syntactic,in_key,4
53968,0.4321207999892067,1,13,non_critical,37,expected_syntactic,in_key,4
53968,0.29283409999334253,1,4,non_critical,27,unexpected_semantic,in_key,4
53968,0.31862590000673663,1,9,non_critical,27,unexpected_semantic,in_key,4
53968,0.28994370000145864,1,10,non_critical,27,unexpected_semantic,in_key,4
53968,0.2901692000014009,1,11,non_critical,27,unexpected_semantic,in_key,4
53968,0.2712211999896681,1,17,pre_critical,27,unexpected_semantic,in_key,4
53968,0.33404410000366624,1,18,critical,27,unexpected_semantic,in_key,4
53968,0.452467399998568,1,4,post_critical,27,unexpected_semantic,in_key,4
53968,0.29981820000102744,1,5,non_critical,27,unexpected_semantic,in_key,4
53968,0.29835800000000745,1,7,non_critical,27,unexpected_semantic,in_key,4
53968,0.31140590000723023,1,8,non_critical,40,expected_syntactic,in_key,4
53968,0.24248410000291187,1,18,non_critical,40,expected_syntactic,in_key,4
53968,0.27353529998799786,1,12,non_critical,40,expected_syntactic,in_key,4
53968,0.28221220000705216,1,10,non_critical,40,expected_syntactic,in_key,4
53968,0.30583630000182893,1,16,pre_critical,40,expected_syntactic,in_key,4
53968,0.2909803000075044,1,7,critical,40,expected_syntactic,in_key,4
