participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,Gold_MSI_index
90402,1.3771226999815553,0,6,non_critical,21,filler,in_key,62
90402,1.3782844999805093,0,25,non_critical,21,filler,in_key,62
90402,1.0403661001473665,0,7,non_critical,21,filler,in_key,62
90402,0.770387299824506,0,12,non_critical,21,filler,in_key,62
90402,0.7468744001816958,0,12,non_critical,21,filler,in_key,62
90402,0.8790246001444757,0,6,non_critical,21,filler,in_key,62
90402,0.7959412999916822,0,13,non_critical,21,filler,in_key,62
90402,0.6481796998996288,0,12,non_critical,21,filler,in_key,62
90402,0.7731516000349075,1,6,non_critical,17,filler,in_key,62
90402,0.8607305998448282,1,9,non_critical,17,filler,in_key,62
90402,0.7662839000113308,1,8,non_critical,17,filler,in_key,62
90402,1.1104939000215381,1,11,non_critical,17,filler,in_key,62
90402,0.7826754001434892,1,9,non_critical,17,filler,in_key,62
90402,0.6674663999583572,1,8,non_critical,17,filler,in_key,62
90402,0.6720714000985026,1,16,non_critical,17,filler,in_key,62
90402,0.8338057999499142,1,8,non_critical,40,expected_syntactic,in_key,62
90402,1.5231878999620676,1,18,non_critical,40,expected_syntactic,in_key,62
90402,1.1966766000259668,1,12,non_critical,40,expected_syntactic,in_key,62
90402,0.9664227000903338,1,10,non_critical,40,expected_syntactic,in_key,62
90402,1.3760118999052793,1,16,pre_critical,40,expected_syntactic,in_key,62
90402,1.0161395999602973,1,7,critical,40,expected_syntactic,in_key,62
90402,0.8081382000818849,1,11,post_critical,40,expected_syntactic,in_key,62
90402,1.1274887998588383,1,20,non_critical,40,expected_syntactic,in_key,62
90402,0.9443733000662178,1,11,non_critical,40,expected_syntactic,in_key,62
90402,0.8067046001087874,1,12,non_critical,19,filler,in_key,62
90402,0.6947915002238005,1,5,non_critical,19,filler,in_key,62
90402,0.7197736001107842,1,9,non_critical,19,filler,in_key,62
90402,0.8199965001549572,1,6,non_critical,19,filler,in_key,62
90402,0.6916708000935614,1,10,non_critical,19,filler,in_key,62
90402,0.6061335999984294,1,5,non_critical,19,filler,in_key,62
90402,1.3357826999854296,1,17,non_critical,19,filler,in_key,62
90402,0.7356980999466032,1,6,non_critical,7,filler,in_key,62
90402,0.7821254001464695,1,11,non_critical,7,filler,in_key,62
90402,1.1344264999497682,1,9,non_critical,7,filler,in_key,62
90402,1.630467499839142,1,17,non_critical,7,filler,in_key,62
90402,0.7727074001450092,1,14,non_critical,7,filler,in_key,62
90402,0.9863060999196023,1,9,non_critical,7,filler,in_key,62
90402,0.7609796000178903,1,3,non_critical,22,filler,in_key,62
90402,0.706838799873367,1,15,non_critical,22,filler,in_key,62
90402,0.9555486000608653,1,10,non_critical,22,filler,in_key,62
90402,0.852132499916479,1,7,non_critical,22,filler,in_key,62
