participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,music_experience
39425,0.8311480000265874,1,4,non_critical,35,expected_semantic,in_key,9
39425,0.7061308000120334,1,9,non_critical,35,expected_semantic,in_key,9
39425,0.7294469000189565,1,9,non_critical,35,expected_semantic,in_key,9
39425,0.6199363999767229,1,6,non_critical,35,expected_semantic,in_key,9
39425,0.7727966000093147,1,16,non_critical,35,expected_semantic,in_key,9
39425,0.7808602000004612,1,13,pre_critical,35,expected_semantic,in_key,9
39425,1.0414248000015505,1,8,critical,35,expected_semantic,in_key,9
39425,0.7509842999861576,1,4,post_critical,35,expected_semantic,in_key,9
39425,0.7250462000374682,1,14,non_critical,35,expected_semantic,in_key,9
39425,0.7874842999735847,1,8,non_critical,35,expected_semantic,in_key,9
39425,0.9956996000255458,1,3,non_critical,35,expected_semantic,in_key,9
39425,0.7716704000486061,1,4,non_critical,26,unexpected_semantic,in_key,9
39425,0.7418654999928549,1,17,non_critical,26,unexpected_semantic,in_key,9
39425,0.7707965999725275,1,13,non_critical,26,unexpected_semantic,in_key,9
39425,0.6659470000304282,1,9,non_critical,26,unexpected_semantic,in_key,9
39425,0.6421082999440841,1,8,pre_critical,26,unexpected_semantic,in_key,9
39425,0.873256599996239,1,14,critical,26,unexpected_semantic,in_key,9
39425,0.7998825999675319,1,5,post_critical,26,unexpected_semantic,in_key,9
39425,0.7441610000096262,1,4,non_critical,26,unexpected_semantic,in_key,9
39425,1.0881475000060163,1,6,non_critical,26,unexpected_semantic,in_key,9
39425,0.7774357000016607,1,7,non_critical,43,expected_syntactic,in_key,9
39425,0.7925856999936514,1,14,non_critical,43,expected_syntactic,in_key,9
39425,0.8576190000167117,1,13,non_critical,43,expected_syntactic,in_key,9
39425,0.7531585000106134,1,13,non_critical,43,expected_syntactic,in_key,9
39425,1.245420599996578,1,14,pre_critical,43,expected_syntactic,in_key,9
39425,0.9709311999613419,1,5,critical,43,expected_syntactic,in_key,9
39425,0.9326437000418082,1,13,post_critical,43,expected_syntactic,in_key,9
39425,0.7715184999979101,1,4,non_critical,43,expected_syntactic,in_key,9
39425,0.7613889999920502,1,8,non_critical,43,expected_syntactic,in_key,9
39425,0.8007956999936141,1,16,non_critical,43,expected_syntactic,in_key,9
39425,0.8983271999750286,1,11,non_critical,43,expected_syntactic,in_key,9
39425,0.7992072000051849,1,6,non_critical,41,unexpected_syntactic,in_key,9
39425,1.2229237999999896,1,12,non_critical,41,unexpected_syntactic,in_key,9
39425,1.1187186000170186,1,14,non_critical,41,unexpected_syntactic,in_key,9
39425,1.081256800040137,1,9,non_critical,41,unexpected_syntactic,in_key,9
39425,1.1023466999758966,1,15,pre_critical,41,unexpected_syntactic,in_key,9
39425,0.9734255000366829,1,5,critical,41,unexpected_syntactic,in_key,9
39425,0.9593437999719754,1,8,post_critical,41,unexpected_syntactic,in_key,9
39425,0.9878132999874651,1,11,non_critical,41,unexpected_syntactic,in_key,9
39425,0.8331536999903619,1,13,non_critical,41,unexpected_syntactic,in_key,9
39425,0.9912084999959916,1,17,post_critical,2,filler,in_key,9
39425,1.1409987999941222,1,22,non_critical,2,filler,in_key,9
39425,1.307311500015203,1,8,non_critical,2,filler,in_key,9
39425,0.9314273999771103,1,10,non_critical,2,filler,in_key,9
39425,0.8699630000046454,1,22,non_critical,2,filler,in_key,9
39425,0.8272780000115745,1,6,post_critical,15,filler,in_key,9
39425,0.6908111000084318,1,10,non_critical,15,filler,in_key,9
39425,0.6973107000230812,1,12,non_critical,15,filler,in_key,9
39425,0.6883406999986619,1,12,non_critical,15,filler,in_key,9
39425,0.6716845000046305,1,7,non_critical,15,filler,in_key,9
39425,0.6502420000033453,1,19,non_critical,15,filler,in_key,9
39425,0.7183235000120476,1,7,post_critical,1,filler,in_key,9
39425,0.6408610999933444,1,11,non_critical,1,filler,in_key,9
39425,0.9801653000176884,1,21,non_critical,1,filler,in_key,9
39425,0.7603831999585964,1,7,non_critical,1,filler,in_key,9
39425,0.7805245999479666,1,11,non_critical,1,filler,in_key,9
39425,0.7840643000090495,1,4,non_critical,31,expected_semantic,in_key,9
39425,0.6534060999983922,1,9,non_critical,31,expected_semantic,in_key,9
39425,0.6518427999690175,1,9,non_critical,31,expected_semantic,in_key,9
39425,0.6049393999855965,1,17,non_critical,31,expected_semantic,in_key,9
39425,0.6173217999748886,1,13,pre_critical,31,expected_semantic,in_key,9
39425,0.6441172999911942,1,14,critical,31,expected_semantic,in_key,9
39425,0.6296552999992855,1,6,post_critical,31,expected_semantic,in_key,9
39425,0.6314122999901883,1,5,non_critical,31,expected_semantic,in_key,9
39425,0.6527661000145599,1,7,non_critical,31,expected_semantic,in_key,9
39425,0.6278821000014432,1,8,non_critical,31,expected_semantic,in_key,9
39425,0.6377657999983057,1,6,non_critical,31,expected_semantic,in_key,9
39425,1.093064900022,1,21,post_critical,9,filler,in_key,9
39425,0.911922900006175,1,8,non_critical,9,filler,in_key,9
39425,0.854787300049793,1,6,non_critical,9,filler,in_key,9
39425,0.9339244000148028,1,17,non_critical,9,filler,in_key,9
39425,0.7844016999588348,1,9,non_critical,9,filler,in_key,9
39425,0.7273700999794528,1,10,non_critical,9,filler,in_key,9
39425,0.9300662000314333,1,9,post_critical,14,filler,in_key,9
39425,0.7637232000124641,1,9,non_critical,14,filler,in_key,9
39425,0.7146574999787845,1,16,non_critical,14,filler,in_key,9
39425,0.7495233000372536,1,8,non_critical,14,filler,in_key,9
39425,0.7493506000027992,1,11,non_critical,14,filler,in_key,9
39425,0.8095368999638595,1,18,non_critical,14,filler,in_key,9
39425,0.7847438000026159,1,14,non_critical,32,expected_semantic,in_key,9
39425,0.6957523999735713,1,18,non_critical,32,expected_semantic,in_key,9
39425,0.6431106000090949,1,7,non_critical,32,expected_semantic,in_key,9
39425,0.7675763000152074,1,19,non_critical,32,expected_semantic,in_key,9
39425,0.8617293999996036,1,7,non_critical,32,expected_semantic,in_key,9
39425,0.7489399000187404,1,9,pre_critical,32,expected_semantic,in_key,9
39425,0.7374893000232987,1,10,critical,32,expected_semantic,in_key,9
39425,0.7421236000373028,1,8,post_critical,32,expected_semantic,in_key,9
39425,0.9162830000277609,1,10,non_critical,32,expected_semantic,in_key,9
39425,0.8147353999665938,1,6,post_critical,18,filler,in_key,9
39425,0.7921804999932647,1,13,non_critical,18,filler,in_key,9
39425,0.731732300017029,1,9,non_critical,18,filler,in_key,9
39425,0.6626251999987289,1,5,non_critical,18,filler,in_key,9
39425,0.6796161000384018,1,9,non_critical,18,filler,in_key,9
39425,0.6949682999984361,1,12,non_critical,18,filler,in_key,9
