participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,music_experience
13715,0.9780370999942534,1,7,post_critical,1,filler,in_key,0
13715,0.6563944999943487,1,11,non_critical,1,filler,in_key,0
13715,0.7810437000007369,1,21,non_critical,1,filler,in_key,0
13715,0.869101399963256,1,7,non_critical,1,filler,in_key,0
13715,1.118243100005202,1,11,non_critical,1,filler,in_key,0
13715,0.8965573000023142,1,5,post_critical,16,filler,in_key,0
13715,0.807511200022418,1,13,non_critical,16,filler,in_key,0
13715,0.7682084999978542,1,10,non_critical,16,filler,in_key,0
13715,0.9908501000027172,1,11,non_critical,16,filler,in_key,0
13715,0.8790687000146136,1,14,non_critical,16,filler,in_key,0
13715,4.876119499967899,1,10,non_critical,16,filler,in_key,0
13715,0.9564422000548802,1,21,post_critical,13,filler,in_key,0
13715,0.8544692000141367,1,13,non_critical,13,filler,in_key,0
13715,0.8167611999670044,1,10,non_critical,13,filler,in_key,0
13715,0.7090305000310764,1,7,non_critical,13,filler,in_key,0
13715,0.6977263000444509,1,17,non_critical,13,filler,in_key,0
13715,0.7848622999736108,1,12,non_critical,13,filler,in_key,0
13715,0.8005684000090696,1,6,post_critical,17,filler,in_key,0
13715,0.7621515999780968,1,9,non_critical,17,filler,in_key,0
13715,0.7827942000003532,1,8,non_critical,17,filler,in_key,0
13715,0.8945666999788955,1,11,non_critical,17,filler,in_key,0
13715,0.7995983000146225,1,9,non_critical,17,filler,in_key,0
13715,0.615446699957829,1,8,non_critical,17,filler,in_key,0
13715,0.5959387000184506,1,16,non_critical,17,filler,in_key,0
13715,1.581182900001295,1,17,post_critical,2,filler,in_key,0
13715,0.9915082000079565,1,22,non_critical,2,filler,in_key,0
13715,0.856802299967967,1,8,non_critical,2,filler,in_key,0
13715,0.6285494000185281,1,10,non_critical,2,filler,in_key,0
13715,0.9038775999797508,1,22,non_critical,2,filler,in_key,0
13715,0.9053508000215515,1,21,post_critical,9,filler,in_key,0
13715,0.6684609999647364,1,8,non_critical,9,filler,in_key,0
13715,0.5851478999829851,1,6,non_critical,9,filler,in_key,0
13715,0.6877568999771029,1,17,non_critical,9,filler,in_key,0
13715,0.7208819999941625,1,9,non_critical,9,filler,in_key,0
13715,0.5626832999987528,1,10,non_critical,9,filler,in_key,0
13715,0.8284263000241481,1,6,post_critical,18,filler,in_key,0
13715,0.9002243999857455,1,13,non_critical,18,filler,in_key,0
13715,0.6708571999915875,1,9,non_critical,18,filler,in_key,0
13715,0.6263639000244439,1,5,non_critical,18,filler,in_key,0
13715,0.6025104000000283,1,9,non_critical,18,filler,in_key,0
13715,0.4909781999886036,1,12,non_critical,18,filler,in_key,0
13715,0.6158132000127807,1,16,non_critical,18,filler,in_key,0
13715,0.6432141000404954,1,4,non_critical,29,expected_semantic,in_key,0
13715,0.660636999993585,1,9,non_critical,29,expected_semantic,in_key,0
13715,0.502587599970866,1,7,non_critical,29,expected_semantic,in_key,0
13715,0.925274100038223,1,21,non_critical,29,expected_semantic,in_key,0
13715,0.6103631999576464,1,13,pre_critical,29,expected_semantic,in_key,0
13715,0.6597385999630205,1,11,critical,29,expected_semantic,in_key,0
13715,0.6749280000221916,1,14,post_critical,29,expected_semantic,in_key,0
13715,0.6361863999627531,1,7,non_critical,29,expected_semantic,in_key,0
13715,0.6843003000249155,1,11,non_critical,29,expected_semantic,in_key,0
13715,0.7955121000413783,1,14,non_critical,38,expected_syntactic,in_key,0
13715,0.6967080000322312,1,9,non_critical,38,expected_syntactic,in_key,0
13715,0.684465900005307,1,15,non_critical,38,expected_syntactic,in_key,0
13715,0.6112807999597862,1,16,non_critical,38,expected_syntactic,in_key,0
13715,0.6467797000077553,1,16,pre_critical,38,expected_syntactic,in_key,0
13715,0.5181132999714464,1,5,critical,38,expected_syntactic,in_key,0
13715,0.4944570000516251,1,7,post_critical,38,expected_syntactic,in_key,0
13715,0.4740651000174694,1,9,non_critical,38,expected_syntactic,in_key,0
13715,0.5186615999555215,1,12,non_critical,38,expected_syntactic,in_key,0
13715,0.6742018000222743,1,7,non_critical,43,unexpected_syntactic,in_key,0
13715,0.5754956000018865,1,14,non_critical,43,unexpected_syntactic,in_key,0
13715,0.5608155999798328,1,13,non_critical,43,unexpected_syntactic,in_key,0
13715,0.5374878000002354,1,8,non_critical,43,unexpected_syntactic,in_key,0
13715,0.5058429000200704,1,14,pre_critical,43,unexpected_syntactic,in_key,0
13715,0.5419745999970473,1,5,critical,43,unexpected_syntactic,in_key,0
13715,0.5012880000285804,1,13,post_critical,43,unexpected_syntactic,in_key,0
13715,0.490212100034114,1,4,non_critical,43,unexpected_syntactic,in_key,0
13715,0.4667895000311546,1,8,non_critical,43,unexpected_syntactic,in_key,0
13715,0.5141539000323974,1,16,non_critical,43,unexpected_syntactic,in_key,0
13715,0.4785462000290863,1,11,non_critical,43,unexpected_syntactic,in_key,0
13715,0.7066234999801964,1,7,non_critical,47,unexpected_syntactic,in_key,0
13715,0.5417603999958374,1,16,non_critical,47,unexpected_syntactic,in_key,0
13715,0.6205479999771342,1,15,non_critical,47,unexpected_syntactic,in_key,0
13715,0.5721579999662936,1,10,non_critical,47,unexpected_syntactic,in_key,0
13715,0.602516699989792,1,9,non_critical,47,unexpected_syntactic,in_key,0
13715,0.5637279000366107,1,13,pre_critical,47,unexpected_syntactic,in_key,0
13715,0.5980132999829948,1,7,critical,47,unexpected_syntactic,in_key,0
13715,0.7117518000304699,1,8,post_critical,47,unexpected_syntactic,in_key,0
13715,0.612461099983193,1,12,non_critical,47,unexpected_syntactic,in_key,0
13715,0.6540069000329822,1,9,non_critical,47,unexpected_syntactic,in_key,0
13715,0.9655422000214458,1,15,non_critical,47,unexpected_syntactic,in_key,0
13715,0.7712338999845088,1,14,non_critical,46,unexpected_syntactic,in_key,0
13715,0.5693568999995477,1,15,non_critical,46,unexpected_syntactic,in_key,0
13715,0.7516808999935165,1,10,non_critical,46,unexpected_syntactic,in_key,0
13715,0.7916773000033572,1,16,non_critical,46,unexpected_syntactic,in_key,0
13715,0.6635615999693982,1,10,non_critical,46,unexpected_syntactic,in_key,0
13715,0.5706720000016503,1,11,pre_critical,46,unexpected_syntactic,in_key,0
13715,0.6224071000469849,1,7,critical,46,unexpected_syntactic,in_key,0
13715,0.55476989998715,1,5,post_critical,46,unexpected_syntactic,in_key,0
13715,0.526335200003814,1,10,non_critical,46,unexpected_syntactic,in_key,0
13715,0.5270102999638766,1,16,non_critical,46,unexpected_syntactic,in_key,0
13715,0.642110499960836,1,3,post_critical,22,filler,in_key,0
13715,0.5748249000171199,1,15,non_critical,22,filler,in_key,0
13715,0.5296377000049688,1,10,non_critical,22,filler,in_key,0
13715,0.5222818999900483,1,7,non_critical,22,filler,in_key,0
13715,0.5186035999795422,1,19,non_critical,22,filler,in_key,0
13715,0.5694514000206254,1,14,non_critical,22,filler,in_key,0
13715,0.47227480000583455,1,7,non_critical,22,filler,in_key,0
13715,0.4965576999820769,1,15,non_critical,22,filler,in_key,0
13715,0.8268352999584749,1,4,non_critical,30,expected_semantic,in_key,0
13715,0.6349545000120997,1,9,non_critical,30,expected_semantic,in_key,0
13715,0.5768607999780215,1,9,non_critical,30,expected_semantic,in_key,0
13715,0.5957688000053167,1,16,non_critical,30,expected_semantic,in_key,0
13715,0.7400594999780878,1,17,pre_critical,30,expected_semantic,in_key,0
13715,0.4744381000055,1,5,critical,30,expected_semantic,in_key,0
13715,0.6832708999863826,1,7,post_critical,30,expected_semantic,in_key,0
13715,0.4682147999992594,1,5,non_critical,30,expected_semantic,in_key,0
13715,0.5721673999796622,1,6,non_critical,30,expected_semantic,in_key,0
13715,0.5589764000033028,1,4,non_critical,26,expected_semantic,in_key,0
13715,0.5474276000168175,1,17,non_critical,26,expected_semantic,in_key,0
13715,0.5691257999860682,1,13,non_critical,26,expected_semantic,in_key,0
13715,0.5354847999988124,1,15,non_critical,26,expected_semantic,in_key,0
13715,0.5300590000115335,1,8,pre_critical,26,expected_semantic,in_key,0
13715,0.6326805999851786,1,14,critical,26,expected_semantic,in_key,0
13715,0.6003492000163533,1,5,post_critical,26,expected_semantic,in_key,0
13715,0.5162272999878041,1,4,non_critical,26,expected_semantic,in_key,0
13715,0.5262702999752946,1,6,non_critical,26,expected_semantic,in_key,0
13715,0.7201645000022836,1,14,non_critical,32,unexpected_semantic,in_key,0
13715,0.7307054999982938,1,18,non_critical,32,unexpected_semantic,in_key,0
13715,0.587080999976024,1,7,non_critical,32,unexpected_semantic,in_key,0
13715,0.5308518000529148,1,12,non_critical,32,unexpected_semantic,in_key,0
13715,0.5498996000387706,1,7,non_critical,32,unexpected_semantic,in_key,0
13715,0.5619777999818325,1,9,pre_critical,32,unexpected_semantic,in_key,0
13715,0.5079332999885082,1,10,critical,32,unexpected_semantic,in_key,0
13715,0.5787233000155538,1,8,post_critical,32,unexpected_semantic,in_key,0
13715,0.7752667000168003,1,10,non_critical,32,unexpected_semantic,in_key,0
13715,0.6433860000106506,1,20,post_critical,12,filler,in_key,0
13715,0.6020770999602973,1,11,non_critical,12,filler,in_key,0
13715,0.5665138000040315,1,7,non_critical,12,filler,in_key,0
13715,0.4702852999907918,1,5,non_critical,12,filler,in_key,0
13715,0.46106000000145286,1,8,non_critical,12,filler,in_key,0
13715,0.5283259999705479,1,13,non_critical,12,filler,in_key,0
13715,0.5486931999912485,0,11,post_critical,5,filler,in_key,0
13715,0.4659550000214949,0,5,non_critical,5,filler,in_key,0
13715,0.5299832000164315,0,11,non_critical,5,filler,in_key,0
13715,0.5102035000454634,0,7,non_critical,5,filler,in_key,0
13715,0.46958279999671504,0,10,non_critical,5,filler,in_key,0
13715,0.5298824000055902,0,9,non_critical,5,filler,in_key,0
13715,0.729349999979604,1,8,non_critical,10,filler_out_of_key,out_of_key,0
13715,1.2677840000251308,1,5,non_critical,10,filler_out_of_key,out_of_key,0
13715,0.492947600025218,1,12,pre_critical,10,filler_out_of_key,out_of_key,0
13715,0.5817716000019573,1,8,critical,10,filler_out_of_key,out_of_key,0
13715,0.5883521999930963,1,21,post_critical,10,filler_out_of_key,out_of_key,0
13715,0.7273605999653228,1,17,non_critical,10,filler_out_of_key,out_of_key,0
