participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,Gold_MSI_index
45505,2.1467027000617236,1,6,non_critical,24,filler,in_key,40
45505,3.1830966998822987,1,11,non_critical,24,filler,in_key,40
45505,3.9452668000012636,1,15,non_critical,24,filler,in_key,40
45505,2.433508099988103,1,10,non_critical,24,filler,in_key,40
45505,1.733001499902457,1,6,non_critical,24,filler,in_key,40
45505,1.515076900133863,1,10,non_critical,24,filler,in_key,40
45505,1.4902613000012934,1,9,non_critical,24,filler,in_key,40
45505,1.5256060999818146,1,11,non_critical,24,filler,in_key,40
45505,2.512598400004208,0,14,non_critical,32,expected_semantic,out_of_key,40
45505,2.302309599937871,0,18,non_critical,32,expected_semantic,out_of_key,40
45505,2.5008653001859784,0,7,non_critical,32,expected_semantic,out_of_key,40
45505,2.869383899960667,0,19,non_critical,32,expected_semantic,out_of_key,40
45505,2.2548374999314547,0,7,non_critical,32,expected_semantic,out_of_key,40
45505,1.696453700074926,0,9,pre_critical,32,expected_semantic,out_of_key,40
45505,2.084816599963233,0,10,critical,32,expected_semantic,out_of_key,40
45505,2.5737783999647945,0,8,post_critical,32,expected_semantic,out_of_key,40
45505,1.8208876999560744,0,10,non_critical,32,expected_semantic,out_of_key,40
45505,2.661857199855149,1,7,non_critical,23,filler_out_of_key,out_of_key,40
45505,2.9191836998797953,1,20,non_critical,23,filler_out_of_key,out_of_key,40
45505,3.3593681000638753,1,15,non_critical,23,filler_out_of_key,out_of_key,40
45505,2.9756829999387264,1,15,non_critical,23,filler_out_of_key,out_of_key,40
45505,2.604542499873787,1,5,pre_critical,23,filler_out_of_key,out_of_key,40
45505,2.72381450003013,1,8,critical,23,filler_out_of_key,out_of_key,40
45505,2.4583260999061167,1,13,post_critical,23,filler_out_of_key,out_of_key,40
45505,1.7494639998767525,1,10,non_critical,23,filler_out_of_key,out_of_key,40
45505,1.8061216999776661,1,3,non_critical,6,filler,in_key,40
45505,1.6191827999427915,1,12,non_critical,6,filler,in_key,40
45505,2.220396100077778,1,11,non_critical,6,filler,in_key,40
45505,2.3019109000451863,1,13,non_critical,6,filler,in_key,40
45505,1.33532529999502,1,10,non_critical,6,filler,in_key,40
45505,1.8037960999645293,1,9,non_critical,6,filler,in_key,40
45505,1.382773800054565,1,7,non_critical,47,expected_syntactic,in_key,40
45505,1.9131926998961717,1,16,non_critical,47,expected_syntactic,in_key,40
45505,1.9419984000269324,1,15,non_critical,47,expected_syntactic,in_key,40
45505,2.1988778000231832,1,10,non_critical,47,expected_syntactic,in_key,40
45505,2.792628400027752,1,14,non_critical,47,expected_syntactic,in_key,40
45505,2.356095900060609,1,13,pre_critical,47,expected_syntactic,in_key,40
45505,1.3524658000096679,1,7,critical,47,expected_syntactic,in_key,40
45505,1.2911811999510974,1,8,post_critical,47,expected_syntactic,in_key,40
45505,1.4381022998131812,1,12,non_critical,47,expected_syntactic,in_key,40
45505,1.2495621000416577,1,9,non_critical,47,expected_syntactic,in_key,40
45505,1.308777199825272,1,15,non_critical,47,expected_syntactic,in_key,40
45505,1.0705667999573052,0,4,non_critical,26,unexpected_semantic,in_key,40
45505,1.841608599992469,0,17,non_critical,26,unexpected_semantic,in_key,40
45505,2.310390800004825,0,13,non_critical,26,unexpected_semantic,in_key,40
45505,3.019360600039363,0,9,non_critical,26,unexpected_semantic,in_key,40
45505,1.0694559998810291,0,8,pre_critical,26,unexpected_semantic,in_key,40
45505,1.3006676000077277,0,14,critical,26,unexpected_semantic,in_key,40
45505,1.0817386000417173,0,5,post_critical,26,unexpected_semantic,in_key,40
45505,0.9080898000393063,0,4,non_critical,26,unexpected_semantic,in_key,40
45505,1.0692113998811692,0,6,non_critical,26,unexpected_semantic,in_key,40
45505,1.7524759001098573,1,6,non_critical,45,expected_syntactic,in_key,40
45505,1.5944859001319855,1,16,non_critical,45,expected_syntactic,in_key,40
45505,1.680586899863556,1,13,non_critical,45,expected_syntactic,in_key,40
45505,4.927579700015485,1,15,non_critical,45,expected_syntactic,in_key,40
45505,1.3507069000042975,1,12,non_critical,45,expected_syntactic,in_key,40
45505,1.5345827999990433,1,22,pre_critical,45,expected_syntactic,in_key,40
45505,1.1732564000412822,1,5,critical,45,expected_syntactic,in_key,40
45505,1.0590569998603314,1,9,post_critical,45,expected_syntactic,in_key,40
45505,0.9844569000415504,1,13,non_critical,45,expected_syntactic,in_key,40
45505,0.9362357000354677,1,13,non_critical,45,expected_syntactic,in_key,40
45505,1.0758913999889046,1,6,non_critical,18,filler,in_key,40
45505,2.0487944001797587,1,13,non_critical,18,filler,in_key,40
45505,1.2801089999265969,1,9,non_critical,18,filler,in_key,40
45505,2.388944400008768,1,5,non_critical,18,filler,in_key,40
45505,1.3610481000505388,1,9,non_critical,18,filler,in_key,40
45505,1.0054538999684155,1,12,non_critical,18,filler,in_key,40
