participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,Gold_MSI_index
3121,1.9852505000308156,1,21,non_critical,13,filler,in_key,61
3121,2.339359600096941,1,13,non_critical,13,filler,in_key,61
3121,1.9281226000748575,1,10,non_critical,13,filler,in_key,61
3121,2.392146499827504,1,7,non_critical,13,filler,in_key,61
3121,1.1807081999722868,1,17,non_critical,13,filler,in_key,61
3121,1.5262925999704748,1,12,non_critical,13,filler,in_key,61
3121,2.2414354998618364,0,4,non_critical,25,expected_semantic,out_of_key,61
3121,0.686572500038892,0,8,non_critical,25,expected_semantic,out_of_key,61
3121,1.0053497001063079,0,10,non_critical,25,expected_semantic,out_of_key,61
3121,1.4339598999358714,0,16,non_critical,25,expected_semantic,out_of_key,61
3121,1.1390834001358598,0,11,pre_critical,25,expected_semantic,out_of_key,61
3121,0.9254471999593079,0,10,critical,25,expected_semantic,out_of_key,61
3121,0.6360542001202703,0,6,post_critical,25,expected_semantic,out_of_key,61
3121,0.5953595999162644,0,6,non_critical,25,expected_semantic,out_of_key,61
3121,1.0531864000950009,0,9,non_critical,25,expected_semantic,out_of_key,61
3121,1.189029200002551,1,9,non_critical,14,filler,in_key,61
3121,1.9890874000266194,1,9,non_critical,14,filler,in_key,61
3121,2.8030334999784827,1,16,non_critical,14,filler,in_key,61
3121,0.5564466000068933,1,8,non_critical,14,filler,in_key,61
3121,0.7612320999614894,1,11,non_critical,14,filler,in_key,61
3121,1.4670667999889702,1,18,non_critical,14,filler,in_key,61
3121,2.54886329988949,1,6,non_critical,21,filler,in_key,61
3121,1.150609300006181,1,25,non_critical,21,filler,in_key,61
3121,0.8078667998779565,1,7,non_critical,21,filler,in_key,61
3121,1.1407608999870718,1,12,non_critical,21,filler,in_key,61
3121,0.7413624001201242,1,12,non_critical,21,filler,in_key,61
3121,0.5207535000517964,1,6,non_critical,21,filler,in_key,61
3121,0.5687967000994831,1,13,non_critical,21,filler,in_key,61
3121,0.6029491999652237,1,12,non_critical,21,filler,in_key,61
3121,0.5251680000219494,1,3,non_critical,6,filler,in_key,61
3121,0.5458747001830488,1,12,non_critical,6,filler,in_key,61
3121,0.4546336999628693,1,11,non_critical,6,filler,in_key,61
3121,0.6935256000142545,1,13,non_critical,6,filler,in_key,61
3121,1.1405972000211477,1,10,non_critical,6,filler,in_key,61
3121,1.3210173000115901,1,9,non_critical,6,filler,in_key,61
3121,0.5608524000272155,0,4,non_critical,29,expected_semantic,out_of_key,61
3121,0.6807349999435246,0,9,non_critical,29,expected_semantic,out_of_key,61
3121,0.4935385000426322,0,7,non_critical,29,expected_semantic,out_of_key,61
3121,1.7326926998794079,0,21,non_critical,29,expected_semantic,out_of_key,61
3121,0.5873767000157386,0,13,pre_critical,29,expected_semantic,out_of_key,61
3121,0.5087999999523163,0,11,critical,29,expected_semantic,out_of_key,61
3121,0.7877072000410408,0,14,post_critical,29,expected_semantic,out_of_key,61
3121,0.533441900042817,0,7,non_critical,29,expected_semantic,out_of_key,61
3121,0.5020389999262989,0,11,non_critical,29,expected_semantic,out_of_key,61
3121,0.5229819999076426,1,22,non_critical,20,filler_out_of_key,out_of_key,61
3121,1.079575200099498,1,9,non_critical,20,filler_out_of_key,out_of_key,61
3121,0.47471809992566705,1,17,pre_critical,20,filler_out_of_key,out_of_key,61
3121,0.5173665001057088,1,10,critical,20,filler_out_of_key,out_of_key,61
3121,0.3840252000372857,1,11,post_critical,20,filler_out_of_key,out_of_key,61
3121,0.4741617999970913,1,12,non_critical,20,filler_out_of_key,out_of_key,61
3121,0.3766648001037538,1,10,non_critical,20,filler_out_of_key,out_of_key,61
3121,0.6561968999449164,1,6,non_critical,15,filler,in_key,61
3121,0.36394639988429844,1,10,non_critical,15,filler,in_key,61
3121,0.38975470000877976,1,12,non_critical,15,filler,in_key,61
3121,0.515965900151059,1,12,non_critical,15,filler,in_key,61
3121,0.5364282999653369,1,7,non_critical,15,filler,in_key,61
3121,1.535082999849692,1,19,non_critical,15,filler,in_key,61
3121,0.5320351999253035,1,8,non_critical,40,expected_syntactic,out_of_key,61
3121,0.9399341999087483,1,18,non_critical,40,expected_syntactic,out_of_key,61
3121,0.5903551999945194,1,12,non_critical,40,expected_syntactic,out_of_key,61
3121,0.5118784001097083,1,10,non_critical,40,expected_syntactic,out_of_key,61
3121,0.699021799955517,1,16,pre_critical,40,expected_syntactic,out_of_key,61
3121,0.5181831999216229,1,7,critical,40,expected_syntactic,out_of_key,61
3121,0.7524522000458091,1,11,post_critical,40,expected_syntactic,out_of_key,61
3121,0.8768442999571562,1,20,non_critical,40,expected_syntactic,out_of_key,61
3121,0.8262108000926673,1,11,non_critical,40,expected_syntactic,out_of_key,61
3121,0.4982837999705225,1,6,non_critical,45,unexpected_syntactic,in_key,61
3121,0.9273306999821216,1,16,non_critical,45,unexpected_syntactic,in_key,61
3121,0.6528505000751466,1,13,non_critical,45,unexpected_syntactic,in_key,61
3121,0.7528778000269085,1,10,non_critical,45,unexpected_syntactic,in_key,61
3121,0.5149517999961972,1,12,non_critical,45,unexpected_syntactic,in_key,61
3121,0.8817966999486089,1,22,pre_critical,45,unexpected_syntactic,in_key,61
3121,0.45064510009251535,1,5,critical,45,unexpected_syntactic,in_key,61
3121,0.4564751998987049,1,9,post_critical,45,unexpected_syntactic,in_key,61
3121,0.8375779001507908,1,13,non_critical,45,unexpected_syntactic,in_key,61
3121,0.4845492001622915,1,13,non_critical,45,unexpected_syntactic,in_key,61
3121,1.0158742000348866,1,21,non_critical,9,filler,in_key,61
