participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,Gold_MSI_index
55699,1.4203635000158101,1,17,non_critical,2,filler,in_key,83
55699,1.0670542002189904,1,22,non_critical,2,filler,in_key,83
55699,0.6082922001369298,1,8,non_critical,2,filler,in_key,83
55699,0.6420421998482198,1,10,non_critical,2,filler,in_key,83
55699,1.2513548000715673,1,22,non_critical,2,filler,in_key,83
55699,1.7544839999172837,1,6,non_critical,24,filler,in_key,83
55699,0.811083999928087,1,11,non_critical,24,filler,in_key,83
55699,1.0587059000972658,1,15,non_critical,24,filler,in_key,83
55699,1.6680557001382113,1,10,non_critical,24,filler,in_key,83
55699,0.7043131000827998,1,6,non_critical,24,filler,in_key,83
55699,0.5592434999998659,1,10,non_critical,24,filler,in_key,83
55699,0.6231821998953819,1,9,non_critical,24,filler,in_key,83
55699,1.6593089001253247,1,11,non_critical,24,filler,in_key,83
55699,0.7718390000518411,1,7,non_critical,23,filler_out_of_key,out_of_key,83
55699,0.5945079000666738,1,20,non_critical,23,filler_out_of_key,out_of_key,83
55699,0.6789413001388311,1,15,non_critical,23,filler_out_of_key,out_of_key,83
55699,0.7221341000404209,1,15,non_critical,23,filler_out_of_key,out_of_key,83
55699,0.7306829001754522,1,5,pre_critical,23,filler_out_of_key,out_of_key,83
55699,0.4927538000047207,1,8,critical,23,filler_out_of_key,out_of_key,83
55699,1.003848599968478,1,13,post_critical,23,filler_out_of_key,out_of_key,83
55699,0.767764599993825,1,10,non_critical,23,filler_out_of_key,out_of_key,83
55699,0.9665146998595446,1,15,non_critical,4,filler,in_key,83
55699,0.6887196998577565,1,16,non_critical,4,filler,in_key,83
55699,0.6277522000018507,1,9,non_critical,4,filler,in_key,83
55699,0.535611999919638,1,8,non_critical,4,filler,in_key,83
55699,1.5737278000451624,1,26,non_critical,4,filler,in_key,83
55699,0.5903453000355512,1,4,non_critical,28,unexpected_semantic,out_of_key,83
55699,0.5044623001012951,1,9,non_critical,28,unexpected_semantic,out_of_key,83
55699,0.6076642000116408,1,13,non_critical,28,unexpected_semantic,out_of_key,83
55699,0.918206200003624,1,9,non_critical,28,unexpected_semantic,out_of_key,83
55699,0.7397471000440419,1,14,pre_critical,28,unexpected_semantic,out_of_key,83
55699,0.7404621001332998,1,7,critical,28,unexpected_semantic,out_of_key,83
55699,1.6842964999377728,1,5,post_critical,28,unexpected_semantic,out_of_key,83
55699,0.5754453998524696,1,13,non_critical,28,unexpected_semantic,out_of_key,83
55699,0.62764299986884,1,9,non_critical,28,unexpected_semantic,out_of_key,83
55699,0.6779531999491155,0,14,non_critical,46,expected_syntactic,in_key,83
55699,0.3807184000033885,0,15,non_critical,46,expected_syntactic,in_key,83
55699,0.7283956001047045,0,10,non_critical,46,expected_syntactic,in_key,83
55699,0.4530448999721557,0,16,non_critical,46,expected_syntactic,in_key,83
55699,0.6663603000342846,0,15,non_critical,46,expected_syntactic,in_key,83
55699,0.5709560997784138,0,11,pre_critical,46,expected_syntactic,in_key,83
55699,0.6695051998831332,0,7,critical,46,expected_syntactic,in_key,83
55699,0.5343234001193196,0,5,post_critical,46,expected_syntactic,in_key,83
55699,0.5729231999721378,0,10,non_critical,46,expected_syntactic,in_key,83
55699,0.7450894000940025,0,16,non_critical,46,expected_syntactic,in_key,83
55699,0.5818656000774354,0,7,non_critical,43,expected_syntactic,out_of_key,83
55699,0.5945627000182867,0,14,non_critical,43,expected_syntactic,out_of_key,83
55699,1.6371102000121027,0,13,non_critical,43,expected_syntactic,out_of_key,83
55699,1.3546873999293894,0,13,non_critical,43,expected_syntactic,out_of_key,83
55699,0.6734037999995053,0,14,pre_critical,43,expected_syntactic,out_of_key,83
55699,0.5018400000408292,0,5,critical,43,expected_syntactic,out_of_key,83
55699,0.5744400001130998,0,13,post_critical,43,expected_syntactic,out_of_key,83
55699,0.524100799812004,0,4,non_critical,43,expected_syntactic,out_of_key,83
55699,0.6696945999283344,0,8,non_critical,43,expected_syntactic,out_of_key,83
55699,0.7245294000022113,0,16,non_critical,43,expected_syntactic,out_of_key,83
55699,0.6714549998287112,0,11,non_critical,43,expected_syntactic,out_of_key,83
55699,0.5888681998476386,1,4,non_critical,36,expected_semantic,in_key,83
55699,0.46458499995060265,1,8,non_critical,36,expected_semantic,in_key,83
55699,0.5039052001666278,1,9,non_critical,36,expected_semantic,in_key,83
55699,0.9750299998559058,1,11,non_critical,36,expected_semantic,in_key,83
55699,0.6382623000536114,1,18,non_critical,36,expected_semantic,in_key,83
55699,0.7267048000358045,1,4,non_critical,36,expected_semantic,in_key,83
55699,0.5184758000541478,1,10,pre_critical,36,expected_semantic,in_key,83
55699,0.5293829999864101,1,12,critical,36,expected_semantic,in_key,83
55699,0.5057590999640524,1,6,post_critical,36,expected_semantic,in_key,83
55699,0.5001612999476492,1,9,non_critical,36,expected_semantic,in_key,83
55699,0.5337195999454707,1,4,non_critical,34,expected_semantic,in_key,83
55699,1.5264207997824997,1,16,non_critical,34,expected_semantic,in_key,83
55699,0.8020800999365747,1,8,non_critical,34,expected_semantic,in_key,83
55699,0.7580415999982506,1,10,non_critical,34,expected_semantic,in_key,83
55699,0.5060046999715269,1,15,non_critical,34,expected_semantic,in_key,83
55699,0.6876024999655783,1,8,pre_critical,34,expected_semantic,in_key,83
55699,0.6359252000693232,1,8,critical,34,expected_semantic,in_key,83
55699,0.609760700026527,1,9,post_critical,34,expected_semantic,in_key,83
55699,0.47893500002101064,1,5,non_critical,34,expected_semantic,in_key,83
55699,0.6526690998580307,1,15,non_critical,34,expected_semantic,in_key,83
55699,0.4513479000888765,1,11,non_critical,5,filler,in_key,83
55699,0.6026670997962356,1,5,non_critical,5,filler,in_key,83
55699,0.8628004000056535,1,11,non_critical,5,filler,in_key,83
55699,0.847465000115335,1,7,non_critical,5,filler,in_key,83
55699,0.6966233002021909,1,10,non_critical,5,filler,in_key,83
55699,0.8153412998653948,1,9,non_critical,5,filler,in_key,83
55699,0.6009953999891877,1,4,non_critical,33,expected_semantic,out_of_key,83
