participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,Gold_MSI_index
74613,0.9384141000919044,1,4,non_critical,27,expected_semantic,in_key,32
74613,0.5662686000578105,1,9,non_critical,27,expected_semantic,in_key,32
74613,0.8065009999554604,1,10,non_critical,27,expected_semantic,in_key,32
74613,0.9943365999497473,1,16,non_critical,27,expected_semantic,in_key,32
74613,1.0117698998656124,1,17,pre_critical,27,expected_semantic,in_key,32
74613,2.9513900000602007,1,18,critical,27,expected_semantic,in_key,32
74613,1.2700545000843704,1,4,post_critical,27,expected_semantic,in_key,32
74613,0.491836000001058,1,5,non_critical,27,expected_semantic,in_key,32
74613,0.8435402999166399,1,7,non_critical,27,expected_semantic,in_key,32
74613,1.0374699998646975,1,6,non_critical,18,filler,in_key,32
74613,1.050692800199613,1,13,non_critical,18,filler,in_key,32
74613,1.1463168000336736,1,9,non_critical,18,filler,in_key,32
74613,0.6392405000515282,1,5,non_critical,18,filler,in_key,32
74613,0.6192820998840034,1,9,non_critical,18,filler,in_key,32
74613,0.481720499927178,1,12,non_critical,18,filler,in_key,32
74613,0.8387810999993235,1,16,non_critical,18,filler,in_key,32
74613,0.7621020001824945,0,4,non_critical,33,unexpected_semantic,in_key,32
74613,0.5806499999016523,0,13,non_critical,33,unexpected_semantic,in_key,32
74613,0.6690634000115097,0,9,non_critical,33,unexpected_semantic,in_key,32
74613,0.6917300000786781,0,10,non_critical,33,unexpected_semantic,in_key,32
74613,0.5330191999673843,0,12,non_critical,33,unexpected_semantic,in_key,32
74613,0.5772490000817925,0,8,pre_critical,33,unexpected_semantic,in_key,32
74613,0.68147710012272,0,5,critical,33,unexpected_semantic,in_key,32
74613,1.30561440018937,0,10,post_critical,33,unexpected_semantic,in_key,32
74613,0.7093126999679953,0,6,non_critical,33,unexpected_semantic,in_key,32
74613,0.5356346999760717,0,9,non_critical,33,unexpected_semantic,in_key,32
74613,0.836646500043571,1,3,non_critical,6,filler,in_key,32
74613,1.4262109999544919,1,12,non_critical,6,filler,in_key,32
74613,1.0615608000662178,1,11,non_critical,6,filler,in_key,32
74613,0.9067700000014156,1,13,non_critical,6,filler,in_key,32
74613,1.7131399000063539,1,10,non_critical,6,filler,in_key,32
74613,1.0782564000692219,1,9,non_critical,6,filler,in_key,32
74613,1.9751742000225931,1,17,non_critical,2,filler,in_key,32
74613,1.1389388001989573,1,22,non_critical,2,filler,in_key,32
