participant_id,reading_time,correct,characters,segment_category,sentence_number,sentence_type,music_condition,music_experience
46183,0.5832210999797098,0,6,post_critical,7,filler,in_key,0
46183,0.42141469998750836,0,11,non_critical,7,filler,in_key,0
46183,0.44080660003237426,0,9,non_critical,7,filler,in_key,0
46183,0.4631984999869019,0,17,non_critical,7,filler,in_key,0
46183,0.39712650002911687,0,14,non_critical,7,filler,in_key,0
46183,0.36320669995620847,0,9,non_critical,7,filler,in_key,0
46183,0.4611020000302233,1,21,post_critical,13,filler,in_key,0
46183,0.45841689995722845,1,13,non_critical,13,filler,in_key,0
46183,0.5053969000000507,1,10,non_critical,13,filler,in_key,0
46183,0.5219538999954239,1,7,non_critical,13,filler,in_key,0
46183,0.4305457000155002,1,17,non_critical,13,filler,in_key,0
46183,0.5021058000274934,1,12,non_critical,13,filler,in_key,0
46183,0.494372499990277,1,15,post_critical,4,filler,in_key,0
46183,0.6753614000044763,1,16,non_critical,4,filler,in_key,0
46183,0.40024629997787997,1,9,non_critical,4,filler,in_key,0
46183,0.48829379997914657,1,8,non_critical,4,filler,in_key,0
46183,0.7648966000415385,1,26,non_critical,4,filler,in_key,0
46183,0.5185408999677747,1,6,post_critical,24,filler,in_key,0
46183,0.33937199995853007,1,11,non_critical,24,filler,in_key,0
46183,0.4272569000022486,1,15,non_critical,24,filler,in_key,0
46183,0.4659825999988243,1,10,non_critical,24,filler,in_key,0
46183,0.31760639999993145,1,6,non_critical,24,filler,in_key,0
46183,0.47986600000876933,1,10,non_critical,24,filler,in_key,0
46183,0.37778689997503534,1,9,non_critical,24,filler,in_key,0
46183,0.4673602000111714,1,11,non_critical,24,filler,in_key,0
46183,0.445648200053256,1,14,non_critical,38,expected_syntactic,in_key,0
46183,0.32836099999258295,1,9,non_critical,38,expected_syntactic,in_key,0
46183,0.45048350002616644,1,15,non_critical,38,expected_syntactic,in_key,0
46183,0.4282688000239432,1,16,non_critical,38,expected_syntactic,in_key,0
46183,0.4372700999956578,1,16,pre_critical,38,expected_syntactic,in_key,0
46183,0.40702550002606586,1,5,critical,38,expected_syntactic,in_key,0
46183,0.46890899998834357,1,7,post_critical,38,expected_syntactic,in_key,0
46183,0.4987138999858871,1,9,non_critical,38,expected_syntactic,in_key,0
46183,0.5125069000059739,1,12,non_critical,38,expected_syntactic,in_key,0
46183,0.46420580003177747,1,9,non_critical,37,expected_syntactic,in_key,0
46183,0.413380199985113,1,10,non_critical,37,expected_syntactic,in_key,0
46183,0.36297979997470975,1,15,non_critical,37,expected_syntactic,in_key,0
46183,0.46120459999656305,1,17,non_critical,37,expected_syntactic,in_key,0
46183,0.5041882999939844,1,12,pre_critical,37,expected_syntactic,in_key,0
46183,0.5067455000244081,1,7,critical,37,expected_syntactic,in_key,0
46183,0.4357626999844797,1,9,post_critical,37,expected_syntactic,in_key,0
46183,0.49143409996759146,1,7,non_critical,37,expected_syntactic,in_key,0
46183,0.48413719999371096,1,13,non_critical,37,expected_syntactic,in_key,0
46183,0.513242699962575,1,22,non_critical,20,filler_out_of_key,out_of_key,0
46183,0.44837689999258146,1,9,non_critical,20,filler_out_of_key,out_of_key,0
46183,0.42276539996964857,1,17,pre_critical,20,filler_out_of_key,out_of_key,0
46183,0.39511849998962134,1,10,critical,20,filler_out_of_key,out_of_key,0
46183,0.4362972000380978,1,11,post_critical,20,filler_out_of_key,out_of_key,0
46183,0.5003520000027493,1,12,non_critical,20,filler_out_of_key,out_of_key,0
46183,0.37888510001357645,1,10,non_critical,20,filler_out_of_key,out_of_key,0
46183,0.5032924999832176,1,14,non_critical,32,expected_semantic,in_key,0
46183,0.47638820001157,1,18,non_critical,32,expected_semantic,in_key,0
46183,0.5052526000072248,1,7,non_critical,32,expected_semantic,in_key,0
46183,0.3959388999501243,1,19,non_critical,32,expected_semantic,in_key,0
46183,0.5596904999692924,1,7,non_critical,32,expected_semantic,in_key,0
46183,0.4179008000064641,1,9,pre_critical,32,expected_semantic,in_key,0
46183,0.3793053000117652,1,10,critical,32,expected_semantic,in_key,0
46183,0.5093495000037365,1,8,post_critical,32,expected_semantic,in_key,0
46183,0.4440343000460416,1,10,non_critical,32,expected_semantic,in_key,0
46183,0.4435496000223793,1,5,post_critical,16,filler,in_key,0
46183,0.4069753999938257,1,13,non_critical,16,filler,in_key,0
46183,0.4084984999499284,1,10,non_critical,16,filler,in_key,0
46183,0.3802979000029154,1,11,non_critical,16,filler,in_key,0
46183,0.46053919999394566,1,14,non_critical,16,filler,in_key,0
46183,0.4474372999975458,1,10,non_critical,16,filler,in_key,0
46183,0.4307837999658659,1,4,non_critical,34,expected_semantic,in_key,0
46183,0.40617989999009296,1,16,non_critical,34,expected_semantic,in_key,0
46183,0.44596260000253096,1,8,non_critical,34,expected_semantic,in_key,0
46183,0.4391202999977395,1,10,non_critical,34,expected_semantic,in_key,0
46183,0.4470574000151828,1,15,non_critical,34,expected_semantic,in_key,0
46183,0.41981890000170097,1,8,pre_critical,34,expected_semantic,in_key,0
46183,0.3553799000219442,1,8,critical,34,expected_semantic,in_key,0
46183,0.44138229999225587,1,9,post_critical,34,expected_semantic,in_key,0
